"name","handedness","height","weight","avg","HR","avg_scaled","HR_scaled","distance","distance_pctrank"
"Tom Brown","R",73,170,0,0,0,0,54.3765727865091,72.2826086956525
"Denny Lemaster","R",73,182,0.13,4,39.6341463414634,0.710479573712256,15.7805064924482,16.983695652174
"Joe Nolan","L",71,175,0.263,27,80.1829268292683,4.79573712255773,18.5679306483942,45.7142857142856
"Denny Doyle","L",69,175,0.25,16,76.219512195122,2.84191829484902,15.5941715813524,31.7460317460317
"Jose Cardenal","R",70,150,0.275,138,83.8414634146341,24.5115452930728,34.4495778487624,66.1684782608697
"Mike Ryan","R",74,205,0.193,28,58.8414634146341,4.97335701598579,5.62692292979543,0.271739130434783
"Fritz Peterson","B",72,185,0.159,2,48.4756097560976,0.355239786856128,15.0253946102806,46.6019417475728
"Dick Bertell","R",72,200,0.25,10,76.219512195122,1.77619893428064,23.1090582360315,42.6630434782607
"Rod Kanehl","R",73,180,0.241,6,73.4756097560976,1.06571936056838,20.6764869009636,34.1032608695652
"Ozzie Osborn","R",74,195,0,0,0,0,54.3765727865091,72.2826086956525
"John LaRose","L",73,185,0,0,0,0,63.143985979505,79.9999999999998
"Jeff Byrd","R",75,195,0,0,0,0,54.3765727865091,72.2826086956525
"Juan Bonilla","R",69,170,0.256,7,78.0487804878049,1.24333925399645,25.0135540849006,48.7771739130432
"Frank Tepedino","L",71,185,0.241,6,73.4756097560976,1.06571936056838,14.250950726839,24.1269841269841
"Jerry Kutzler","L",73,175,0,0,0,0,63.143985979505,79.9999999999998
"Rick Wise","R",73,180,0.195,15,59.4512195121951,2.66429840142096,7.44516685323444,1.4945652173913
"Darrell Evans","L",74,200,0.248,414,75.609756097561,73.5346358792185,64.9295635548227,99.0476190476188
"Buck Martinez","R",70,190,0.225,58,68.5975609756098,10.3019538188277,15.0015155812069,15.4891304347826
"John Wockenfuss","R",72,190,0.262,86,79.8780487804878,15.2753108348135,27.1479938443617,54.3478260869564
"Tommy McCraw","L",72,183,0.246,75,75,13.3214920071048,13.0842685963458,18.0952380952381
"Jeff Barkley","B",75,185,0,0,0,0,62.7748380266186,86.4077669902912
"Eric Wilkins","R",73,190,0,0,0,0,54.3765727865091,72.2826086956525
"Britt Burns","L",77,215,0,0,0,0,63.143985979505,79.9999999999998
"Lee Lacy","R",73,175,0.286,91,87.1951219512195,16.1634103019538,34.4378884265119,66.0326086956523
"Pete Rose","B",71,192,0.303,160,92.3780487804878,28.4191829484902,37.5173810851509,82.5242718446602
"Danny Walton","R",72,195,0.223,28,67.9878048780488,4.97335701598579,14.3759953977082,13.3152173913044
"Bobby Cox","R",71,180,0.225,9,68.5975609756098,1.59857904085258,15.9114951883484,17.1195652173913
"Brad Wellman","R",72,170,0.231,6,70.4268292682927,1.06571936056838,17.8081189377647,23.5054347826088
"Jeff Newman","R",74,215,0.224,63,68.2926829268293,11.190053285968,14.8926923922183,14.9456521739131
"Pedro Gonzalez","R",72,176,0.244,8,74.390243902439,1.42095914742451,21.4421603538452,36.6847826086956
"Nardi Contreras","B",74,193,0,0,0,0,62.7748380266186,86.4077669902912
"Tommie Reynolds","R",74,190,0.226,12,68.9024390243902,2.13143872113677,16.0058277285882,17.5271739130435
"Gene Clines","R",69,170,0.277,5,84.4512195121951,0.88809946714032,31.3238088809981,62.3641304347827
"Jim Hickman","R",75,192,0.252,159,76.8292682926829,28.2415630550622,30.9131602704087,61.8206521739131
"Jack Billingham","R",76,195,0.111,0,33.8414634146341,0,21.3891118254603,36.2771739130434
"Jerry Buchek","R",71,185,0.22,22,67.0731707317073,3.90763765541741,13.7223190686472,11.0054347826087
"Ivan DeJesus","R",71,175,0.254,21,77.4390243902439,3.73001776198934,23.9013216458338,46.3315217391302
"Gary Nolan","R",74,197,0.138,1,42.0731707317073,0.177619893428064,13.9007091038946,11.5489130434783
"Gil Patterson","R",73,185,0,0,0,0,54.3765727865091,72.2826086956525
"Fred Whitfield","L",73,190,0.253,108,77.1341463414634,19.1829484902309,17.4169374139938,39.3650793650793
"Larry Dierker","R",76,215,0.136,4,41.4634146341463,0.710479573712256,14.1552188042515,12.5
"Dave Skaggs","R",74,200,0.241,3,73.4756097560976,0.532859680284192,20.8501526157969,34.7826086956521
"Dick Ruthven","R",75,190,0.183,1,55.7926829268293,0.177619893428064,7.64043626576111,1.76630434782609
"Jerry Garvin","L",75,195,0,0,0,0,63.143985979505,79.9999999999998
"Steve Eddy","R",74,185,0,0,0,0,54.3765727865091,72.2826086956525
"Dave Kingman","R",78,210,0.236,442,71.9512195121951,78.5079928952043,73.2151811746581,99.8641304347829
"Eric Soderholm","R",71,187,0.264,102,80.4878048780488,18.1172291296625,28.6534987918366,57.7445652173912
"Kevin Mmahat","L",77,220,0,0,0,0,63.143985979505,79.9999999999998
"Ed Brinkman","R",72,170,0.224,60,68.2926829268293,10.6571936056838,14.7720797976582,14.4021739130435
"Wayne Garrett","L",71,175,0.239,61,72.8658536585366,10.8348134991119,10.5496827359414,11.7460317460318
"Tony Muser","L",74,180,0.259,7,78.9634146341463,1.24333925399645,18.7661302326292,46.0317460317459
"Jim Siwy","R",76,200,0,0,0,0,54.3765727865091,72.2826086956525
"Bud Anderson","R",75,210,0,0,0,0,54.3765727865091,72.2826086956525
"Ted Ford","R",70,180,0.219,17,66.7682926829268,3.01953818827709,13.697367463642,10.7336956521739
"Kevin Stanfield","L",72,190,0,0,0,0,63.143985979505,79.9999999999998
"Jim Lyttle","L",72,180,0.248,9,75.609756097561,1.59857904085258,15.6817285811194,32.063492063492
"John Butcher","R",76,185,0,0,0,0,54.3765727865091,72.2826086956525
"Jerry Ujdur","R",73,195,0,0,0,0,54.3765727865091,72.2826086956525
"Scot Thompson","L",75,195,0.262,5,79.8780487804878,0.88809946714032,19.7413406106392,50.7936507936507
"Gene Locklear","L",70,165,0.274,9,83.5365853658537,1.59857904085258,22.780350387119,61.9047619047617
"Bo Diaz","R",71,185,0.255,87,77.7439024390244,15.4529307282416,25.1641134435146,49.5923913043476
"Bump Wills","B",69,172,0.266,36,81.0975609756098,6.3943161634103,18.595519163241,61.1650485436893
"Brian Denman","R",76,205,0,0,0,0,54.3765727865091,72.2826086956525
"Pat Putnam","L",72,205,0.255,63,77.7439024390244,11.190053285968,15.4405118671437,31.1111111111111
"Kurt Bevacqua","R",72,180,0.236,27,71.9512195121951,4.79573712255773,18.3144116351217,25.9510869565218
"Bob Fallon","L",75,200,0,0,0,0,63.143985979505,79.9999999999998
"Syd O'Brien","R",73,185,0.23,24,70.1219512195122,4.26287744227353,16.60625457895,19.429347826087
"Chris Chambliss","L",73,195,0.279,185,85.0609756097561,32.8596802841918,32.2415569008861,73.9682539682538
"Tom Satriano","L",73,185,0.225,21,68.5975609756098,3.73001776198934,8.83123730520184,6.03174603174603
"Jeffrey Leonard","R",74,200,0.266,144,81.0975609756098,25.5772646536412,32.6642822888901,63.9945652173914
"Dal Maxvill","R",71,157,0.217,6,66.1585365853659,1.06571936056838,13.9218280167097,11.6847826086957
"Steve Curry","R",78,217,0,0,0,0,54.3765727865091,72.2826086956525
"Cesar Tovar","R",69,155,0.278,46,84.7560975609756,8.17051509769094,30.9144165939667,61.9565217391305
"Mickey Lolich","B",73,170,0.11,0,33.5365853658537,0,29.5351747062895,79.6116504854369
"Ray Chadwick","B",74,180,0,0,0,0,62.7748380266186,86.4077669902912
"Jack Heidemann","R",72,175,0.211,9,64.3292682926829,1.59857904085258,12.0614915865178,6.92934782608696
"Rich Rollins","R",70,185,0.269,77,82.0121951219512,13.6767317939609,28.8198260246724,58.2880434782608
"Walt Bond","L",79,228,0.256,41,78.0487804878049,7.28241563055062,15.9263013856871,33.9682539682539
"Merv Rettenmund","R",70,190,0.271,66,82.6219512195122,11.7229129662522,29.0730353611797,59.1032608695652
"Bryan Clutterbuck","R",76,223,0,0,0,0,54.3765727865091,72.2826086956525
"Byron Browne","R",74,190,0.236,30,71.9512195121951,5.32859680284192,18.2414075944358,25.5434782608696
"Hector Torres","R",72,175,0.216,18,65.8536585365854,3.19715808170515,12.7763587642632,8.15217391304348
"Walt Williams","R",66,165,0.27,33,82.3170731707317,5.86145648312611,28.5204885133133,57.6086956521738
"Jerry Koosman","R",74,205,0.119,2,36.280487804878,0.355239786856128,18.9895388177471,27.5815217391305
"Steve Lombardozzi","R",72,175,0.233,20,71.0365853658537,3.55239786856128,17.6514379890456,23.0978260869566
"Joe Azcue","R",72,190,0.252,50,76.8292682926829,8.8809946714032,23.0192550803428,42.5271739130433
"Elliott Maddox","R",71,180,0.261,18,79.5731707317073,3.19715808170515,26.0939702020059,52.5815217391302
"Omar Moreno","L",74,180,0.252,37,76.8292682926829,6.57193605683837,14.8719945103589,26.9841269841269
"Julian Javier","R",73,175,0.257,78,78.3536585365854,13.854351687389,25.299940031667,49.9999999999997
"Tony Ferreira","L",73,160,0,0,0,0,63.143985979505,79.9999999999998
"Elio Chacon","R",69,160,0.232,4,70.7317073170732,0.710479573712256,18.2229548527159,25.2717391304348
"Rusty Torres","B",70,175,0.212,35,64.6341463414634,6.21669626998224,2.17934081690625,0
"John Stearns","R",72,185,0.26,46,79.2682926829268,8.17051509769094,25.4278861184244,50.5434782608693
"Larry Brown","R",70,160,0.233,47,71.0365853658537,8.34813499111901,17.206770284345,21.3315217391305
"Tommy Dean","R",72,165,0.18,4,54.8780487804878,0.710479573712256,6.9328477547494,1.08695652173913
"Bryan Oelkers","L",75,192,0,0,0,0,63.143985979505,79.9999999999998
"Kevin Bearse","L",74,195,0,0,0,0,63.143985979505,79.9999999999998
"Marty Martinez","B",72,170,0.243,0,74.0853658536585,0,12.9026805019981,35.9223300970874
"Bruce Boisclair","L",74,185,0.263,10,80.1829268292683,1.77619893428064,19.6252985613371,49.8412698412697
"Ken Singleton","B",76,210,0.282,246,85.9756097560976,43.6944937833037,44.6461583945935,83.4951456310679
"Frank White","R",71,165,0.255,160,77.7439024390244,28.4191829484902,31.715546897564,63.0434782608696
"Jim Fairey","L",70,190,0.235,7,71.6463414634146,1.24333925399645,12.7516605191389,17.7777777777778
"Jose Roman","R",72,175,0,0,0,0,54.3765727865091,72.2826086956525
"Tom Brookens","R",70,165,0.246,71,75,12.6110124333925,21.7456562560122,37.9076086956521
"Gary Thomasson","L",73,180,0.249,61,75.9146341463415,10.8348134991119,13.5905580268653,20.9523809523809
"Mike Trujillo","R",73,180,0,0,0,0,54.3765727865091,72.2826086956525
"Albert Williams","R",76,190,0,0,0,0,54.3765727865091,72.2826086956525
"Oswaldo Peraza","R",76,172,0,0,0,0,54.3765727865091,72.2826086956525
"Otto Velez","R",72,170,0.251,78,76.5243902439024,13.854351687389,23.5324632031533,44.157608695652
"Tony Scott","B",72,164,0.249,17,75.9146341463415,3.01953818827709,13.6672975783468,38.8349514563107
"Ray Oyler","R",71,165,0.175,15,53.3536585365854,2.66429840142096,4.92684105545636,0
"Barry Cort","R",77,210,0,0,0,0,54.3765727865091,72.2826086956525
"Floyd Robinson","L",69,175,0.283,67,86.280487804878,11.9005328596803,24.0065647319021,65.0793650793649
"Steve Jeltz","B",71,180,0.21,5,64.0243902439024,0.88809946714032,5.05220351196456,4.85436893203883
"Lou Brock","L",71,170,0.293,149,89.3292682926829,26.4653641207815,31.619582580122,73.0158730158728
"Bill Wilkinson","R",70,160,0,0,0,0,54.3765727865091,72.2826086956525
"Joe Lovitto","B",72,185,0.216,4,65.8536585365854,0.710479573712256,6.0115456426005,5.8252427184466
"Mike Loynd","R",76,210,0,0,0,0,54.3765727865091,72.2826086956525
"Wayne Comer","R",70,175,0.229,16,69.8170731707317,2.84191829484902,16.6536627201303,19.5652173913044
"Dave Collins","B",71,175,0.272,32,82.9268292682927,5.68383658969805,20.4121877458556,66.9902912621359
"Ed Spiezio","R",71,180,0.238,39,72.5609756097561,6.92717584369449,18.7243013578912,27.0380434782609
"Rico Petrocelli","R",72,175,0.251,210,76.5243902439024,37.3001776198934,37.3943826353234,68.0706521739132
"Johnny Lewis","L",73,189,0.227,22,69.2073170731707,3.90763765541741,9.15388146576091,6.66666666666667
"Dick Simpson","R",76,176,0.207,15,63.109756097561,2.66429840142096,10.4793891683528,4.89130434782608
"Ken Boswell","L",72,170,0.248,31,75.609756097561,5.50621669626998,13.9905970188904,22.5396825396825
"Ken McMullen","R",75,190,0.248,156,75.609756097561,27.708703374778,29.6531235206557,60.1902173913043
"Randy Scarbery","B",73,185,0,0,0,0,62.7748380266186,86.4077669902912
"Steve Swisher","R",74,205,0.216,20,65.8536585365854,3.55239786856128,12.6592787915306,7.74456521739131
"Ben Callahan","R",79,230,0,0,0,0,54.3765727865091,72.2826086956525
"Dick Howser","R",68,155,0.248,16,75.609756097561,2.84191829484902,22.2690819572208,39.266304347826
"Manny Castillo","B",69,160,0.242,3,73.780487804878,0.532859680284192,12.3982284106799,33.9805825242718
"Mike Ramsey","B",73,170,0.24,2,73.1707317073171,0.355239786856128,11.9255831843157,29.126213592233
"Willie Crawford","L",73,197,0.268,86,81.7073170731707,15.2753108348135,20.0689771183649,52.6984126984126
"Bobby Cuellar","R",71,188,0,0,0,0,54.3765727865091,72.2826086956525
"Willie Norwood","R",72,185,0.242,18,73.780487804878,3.19715808170515,20.4061300376941,32.7445652173913
"Mike Jones","L",78,215,0,0,0,0,63.143985979505,79.9999999999998
"Jeff Stone","L",72,175,0.277,11,84.4512195121951,1.9538188277087,23.5097961852451,64.126984126984
"Ramon Manon","R",72,150,0,0,0,0,54.3765727865091,72.2826086956525
"Joe Lahoud","L",73,198,0.223,65,67.9878048780488,11.5452930728242,5.85154015678701,0.634920634920635
"Tim Flannery","L",71,175,0.255,9,77.7439024390244,1.59857904085258,17.5231746562847,40.3174603174602
"Dave McKay","B",73,195,0.229,21,69.8170731707317,3.73001776198934,7.5659397532279,8.7378640776699
"John Trautwein","R",75,205,0,0,0,0,54.3765727865091,72.2826086956525
"Andy Replogle","R",77,205,0,0,0,0,54.3765727865091,72.2826086956525
"Zach Crouch","L",75,180,0,0,0,0,63.143985979505,79.9999999999998
"Benny Ayala","R",73,185,0.251,38,76.5243902439024,6.74955595026643,22.6915085577836,40.8967391304346
"Ron Romanick","R",76,195,0,0,0,0,54.3765727865091,72.2826086956525
"Greg Gross","L",70,160,0.287,7,87.5,1.24333925399645,26.6206752531072,68.2539682539681
"Bruce Tanner","L",75,220,0,0,0,0,63.143985979505,79.9999999999998
"Sal Butera","R",72,190,0.227,8,69.2073170731707,1.42095914742451,16.5434816006075,19.1576086956522
"Jack Brohamer","L",70,165,0.245,30,74.6951219512195,5.32859680284192,13.1885815010909,18.7301587301587
"Von Joshua","L",70,170,0.273,30,83.2317073170732,5.32859680284192,21.3906077362427,58.4126984126983
"Eddie Milner","L",71,173,0.253,42,77.1341463414634,7.46003552397868,14.9948206802607,27.6190476190476
"Johnny Jeter","R",73,180,0.244,18,74.390243902439,3.19715808170515,21.0021513826013,35.4619565217391
"Angel Salazar","R",72,180,0.212,2,64.6341463414634,0.355239786856128,12.9749582302886,8.83152173913044
"Tony Oliva","L",73,175,0.304,220,92.6829268292683,39.0763765541741,42.0356887416569,77.7777777777776
"Cito Gaston","R",75,190,0.256,91,78.0487804878049,16.1634103019538,25.6828311555644,51.2228260869563
"Cookie Rojas","R",70,160,0.263,54,80.1829268292683,9.59147424511545,26.4130922861671,53.3967391304346
"Rich Morales","R",71,170,0.195,6,59.4512195121951,1.06571936056838,8.58245284373531,3.39673913043478
"Dave Ford","R",76,190,0,0,0,0,54.3765727865091,72.2826086956525
"Dan Ford","R",73,185,0.27,121,82.3170731707317,21.4920071047957,31.6928465321124,62.9076086956522
"Barry Raziano","B",70,175,0,0,0,0,62.7748380266186,86.4077669902912
"Darryl Motley","R",69,196,0.243,44,74.0853658536585,7.81527531083481,20.239311284592,31.6576086956521
"Ozzie Virgil","R",73,180,0.243,98,74.0853658536585,17.4067495559503,22.5033737435403,40.4891304347825
"Johnny Oates","L",71,188,0.25,14,76.219512195122,2.4866785079929,15.7597894788121,32.6984126984126
"Pat Underwood","L",72,175,0,0,0,0,63.143985979505,79.9999999999998
"Mike Phillips","L",72,170,0.24,11,73.1707317073171,1.9538188277087,13.4672524418009,20.3174603174603
"Ron Santo","R",72,190,0.277,342,84.4512195121951,60.7460035523979,61.3568360081109,98.9130434782612
"Jay Johnstone","L",73,175,0.267,102,81.4024390243902,18.1172291296625,20.7187749080095,55.5555555555554
"Jim Ray Hart","R",71,185,0.278,170,84.7560975609756,30.1953818827709,38.3067960050957,68.4782608695654
"Marc Hill","R",75,205,0.223,34,67.9878048780488,6.03907637655417,14.2224563083345,12.9076086956522
"Joel McKeon","L",72,185,0,0,0,0,63.143985979505,79.9999999999998
"Danny Fife","R",75,175,0,0,0,0,54.3765727865091,72.2826086956525
"Chico Salmon","R",70,160,0.249,31,75.9146341463415,5.50621669626998,22.1630016316972,39.1304347826086
"Joe Niekro","R",73,185,0.156,1,47.5609756097561,0.177619893428064,9.70125410026037,4.6195652173913
"Andy Etchebarren","R",73,190,0.235,49,71.6463414634146,8.70337477797513,17.8350385713448,23.7771739130435
"Ken Berry","R",72,175,0.255,58,77.7439024390244,10.3019538188277,24.0523938733009,46.7391304347824
"Dave Concepcion","R",74,155,0.267,101,81.4024390243902,17.9396092362345,29.4427427765931,60.0543478260869
"Junior Moore","R",71,185,0.264,7,80.4878048780488,1.24333925399645,27.3803092785087,55.0271739130433
"Mike Richardt","R",72,170,0.226,4,68.9024390243902,0.710479573712256,16.5424039895778,19.0217391304348
"Chris Brown","R",72,185,0.269,38,82.0121951219512,6.74955595026643,28.176449725652,56.7934782608695
"Al Bumbry","L",68,170,0.281,54,85.6707317073171,9.59147424511545,23.3224345289115,63.4920634920633
"Al Downing","R",71,175,0.127,2,38.719512195122,0.355239786856128,16.7588264372617,20.3804347826087
"Bob Didier","B",72,190,0.229,0,69.8170731707317,0,9.26947397645692,17.4757281553398
"Jake Gibbs","L",72,180,0.233,25,71.0365853658537,4.4404973357016,10.2976765551793,11.4285714285714
"Garry Hancock","L",72,175,0.247,12,75.3048780487805,2.13143872113677,15.1421341552601,28.8888888888888
"Ed Kranepool","L",75,205,0.261,118,79.5731707317073,20.9591474245115,20.4274624613469,54.6031746031745
"Rick Rhoden","R",75,195,0.238,9,72.5609756097561,1.59857904085258,19.6419161399983,30.1630434782609
"Denny McLain","R",73,185,0.133,1,40.5487804878049,0.177619893428064,15.2135165596375,16.1684782608696
"Chuck Hiller","L",71,170,0.243,20,74.0853658536585,3.55239786856128,13.3757732453576,19.6825396825397
"Jorge Orta","L",70,170,0.278,130,84.7560975609756,23.0905861456483,25.9622257627718,66.3492063492062
"Dave Cash","R",71,170,0.283,21,86.280487804878,3.73001776198934,32.6590008142898,63.858695652174
"Bucky Dent","R",69,170,0.247,40,75.3048780487805,7.10479573712256,21.4622550970959,36.820652173913
"Andy Beene","R",75,205,0,0,0,0,54.3765727865091,72.2826086956525
"Bruce Robbins","L",73,190,0,0,0,0,63.143985979505,79.9999999999998
"Tony Gonzalez","L",69,170,0.286,103,87.1951219512195,18.2948490230906,26.2003909958479,67.3015873015871
"Leon Hooten","R",71,180,0,0,0,0,54.3765727865091,72.2826086956525
"Larry Haney","R",74,195,0.215,12,65.5487804878049,2.13143872113677,12.9017778916279,8.55978260869566
"Billy Conigliaro","R",72,180,0.256,40,78.0487804878049,7.10479573712256,24.2055949635992,47.0108695652172
"Gary Roenicke","R",75,205,0.247,121,75.3048780487805,21.4920071047957,25.5800742913367,50.8152173913041
"Don Lock","R",74,195,0.238,122,72.5609756097561,21.6696269982238,23.4327607382554,43.7499999999998
"Billy Cowan","R",72,170,0.236,40,71.9512195121951,7.10479573712256,18.1095156412933,24.3206521739131
"Billy Smith","B",74,185,0.23,17,70.1219512195122,3.01953818827709,8.06886409903302,10.6796116504854
"Allan Ramirez","R",70,180,0,0,0,0,54.3765727865091,72.2826086956525
"Tony Perez","R",74,175,0.279,379,85.0609756097561,67.3179396092362,67.4131438080295,99.4565217391307
"Chuck Schilling","R",70,160,0.239,23,72.8658536585366,4.08525754884547,19.3342260287431,28.804347826087
"Hal McRae","R",71,180,0.29,191,88.4146341463415,33.9253996447602,43.4704727757194,69.9728260869568
"Dave Roberts","R",75,215,0.239,49,72.8658536585366,8.70337477797513,19.0522284792105,27.9891304347826
"Brian Allard","R",73,175,0,0,0,0,54.3765727865091,72.2826086956525
"Jim Lefebvre","B",72,180,0.251,74,76.5243902439024,13.1438721136767,15.8601125135329,49.5145631067961
"Fernando Arroyo","R",74,180,0,0,0,0,54.3765727865091,72.2826086956525
"Gary Beare","R",76,205,0,0,0,0,54.3765727865091,72.2826086956525
"Charlie Spikes","R",75,215,0.246,65,75,11.5452930728242,21.5234027805248,37.3641304347825
"Brian Dubois","L",70,165,0,0,0,0,63.143985979505,79.9999999999998
"Steve Whitaker","L",72,180,0.23,24,70.1219512195122,4.26287744227353,9.64303695088094,8.57142857142858
"Manny Jimenez","L",73,185,0.272,26,82.9268292682927,4.61811722912966,21.2608476738835,57.4603174603173
"Chris Batton","R",76,195,0,0,0,0,54.3765727865091,72.2826086956525
"Duffy Dyer","R",72,187,0.221,30,67.3780487804878,5.32859680284192,13.7142563003418,10.8695652173913
"Ken Henderson","B",74,180,0.257,122,78.3536585365854,21.6696269982238,22.4855741737513,70.873786407767
"Vance Lovelace","L",77,205,0,0,0,0,63.143985979505,79.9999999999998
"Greg Thayer","R",71,182,0,0,0,0,54.3765727865091,72.2826086956525
"Vern Fuller","R",73,170,0.232,14,70.7317073170732,2.4866785079929,17.6316845337733,22.8260869565218
"Paul Hartzell","R",77,200,0,0,0,0,54.3765727865091,72.2826086956525
"Wayne Gross","L",74,210,0.233,121,71.0365853658537,21.4920071047957,14.4262459990367,25.3968253968254
"Mike Champion","R",72,185,0.229,2,69.8170731707317,0.355239786856128,17.5221054581841,22.554347826087
"Ralph Botting","L",72,195,0,0,0,0,63.143985979505,79.9999999999998
"Paul Casanova","R",76,180,0.225,50,68.5975609756098,8.8809946714032,14.8084483277582,14.6739130434783
"Steve Rogers","R",74,175,0.138,0,42.0731707317073,0,13.9959287669259,11.9565217391305
"Keith Creel","R",74,180,0,0,0,0,54.3765727865091,72.2826086956525
"Terry Crowley","L",72,180,0.25,42,76.219512195122,7.46003552397868,14.0939572380909,23.1746031746031
"Horace Clarke","B",69,170,0.256,27,78.0487804878049,4.79573712255773,15.5609721423092,48.5436893203883
"Lou Clinton","R",73,185,0.247,65,75.3048780487805,11.5452930728242,21.8230985750491,38.3152173913042
"Larry Cox","R",70,178,0.221,12,67.3780487804878,2.13143872113677,14.5811983089078,13.9945652173913
"Nate Colbert","R",74,190,0.243,173,74.0853658536585,30.7282415630551,30.7578027981896,61.4130434782609
"Phil Roof","R",74,190,0.215,43,65.5487804878049,7.63765541740675,11.7014121457395,6.11413043478261
"Chuck Hinton","R",73,180,0.264,113,80.4878048780488,20.0710479573712,29.4290594082925,59.9184782608695
"Tim Cullen","R",73,185,0.22,9,67.0731707317073,1.59857904085258,14.5096522433023,13.5869565217392
"Tim Harkness","L",74,182,0.235,14,71.6463414634146,2.4866785079929,11.9349298299524,15.8730158730159
"Rick Bosetti","R",71,185,0.25,17,76.219512195122,3.01953818827709,22.8292860112284,41.4402173913042
"Ron Pruitt","R",72,185,0.269,12,82.0121951219512,2.13143872113677,28.6841965902893,57.8804347826086
"George Foster","R",73,180,0.274,348,83.5365853658537,61.8117229129662,61.8385043635891,99.184782608696
"Jerry White","B",70,164,0.253,21,77.1341463414634,3.73001776198934,14.7528852183412,44.6601941747573
"Angel Mangual","R",70,178,0.245,22,74.6951219512195,3.90763765541741,21.1661453144447,35.7336956521739
"Ken Gerhart","R",72,190,0.221,24,67.3780487804878,4.26287744227353,13.9278910743118,11.8206521739131
"Mike Hershberger","R",70,175,0.252,26,76.8292682926829,4.61811722912966,23.1700155301145,43.0706521739129
"Jim French","L",68,180,0.196,5,59.7560975609756,0.88809946714032,9.44846648732615,7.93650793650794
"Dave Roberts","L",75,195,0.194,7,59.1463414634146,1.24333925399645,9.29955989256627,6.98412698412699
"Jim Mason","L",74,185,0.203,12,61.890243902439,2.13143872113677,7.85524282775026,2.85714285714286
"Mike Smith","R",75,180,0,0,0,0,54.3765727865091,72.2826086956525
"Willie Smith","L",72,182,0.248,46,75.609756097561,8.17051509769094,13.3803176101324,20
"T.R. Bryden","R",76,190,0,0,0,0,54.3765727865091,72.2826086956525
"Jose Arcia","R",75,170,0.215,1,65.5487804878049,0.177619893428064,13.8387434652448,11.4130434782609
"Leon Durham","L",73,185,0.277,147,84.4512195121951,26.1101243339254,27.3642768180093,69.206349206349
"Tom Makowski","R",71,185,0,0,0,0,54.3765727865091,72.2826086956525
"Paul Householder","B",72,180,0.236,29,71.9512195121951,5.15097690941385,9.45307348717573,18.4466019417476
"Aurelio Rodriguez","R",70,180,0.237,124,72.2560975609756,22.0248667850799,23.4077536509973,43.6141304347824
"Jimmy Stewart","B",72,165,0.237,8,72.2560975609756,1.42095914742451,10.6436294504407,25.2427184466019
"Dick Phillips","L",72,180,0.229,12,69.8170731707317,2.13143872113677,10.827194037282,12.0634920634921
"Andres Thomas","R",73,170,0.234,42,71.3414634146341,7.46003552397868,17.4942004719308,22.2826086956522
"Ed Crosby","L",74,175,0.22,0,67.0731707317073,0,11.0344140604746,13.3333333333333
"Mike de la Hoz","R",71,175,0.251,25,76.5243902439024,4.4404973357016,22.8912257510723,41.5760869565216
"Frank Taveras","R",72,155,0.255,2,77.7439024390244,0.355239786856128,24.960641053036,48.6413043478258
"Joe Nossek","R",72,178,0.228,3,69.5121951219512,0.532859680284192,17.1711829778595,21.1956521739131
"Larry Stahl","L",72,175,0.232,36,70.7317073170732,6.3943161634103,9.11247147561441,6.34920634920635
"Jose Cruz","L",72,170,0.284,165,86.5853658536585,29.3072824156306,31.001507828946,71.7460317460315
"Don Mason","L",71,160,0.205,3,62.5,0.532859680284192,9.44144167175774,7.61904761904762
"Bill Robinson","R",74,189,0.258,166,78.6585365853659,29.4849023090586,33.1060055879477,64.538043478261
"Jim Umbarger","L",78,200,0,0,0,0,63.143985979505,79.9999999999998
"Sal Bando","R",72,195,0.254,242,77.4390243902439,42.9840142095915,42.5554833323668,69.4293478260872
"George Mitterwald","R",74,195,0.236,76,71.9512195121951,13.4991119005329,19.0509735752288,27.8532608695653
"Mike Darr","R",76,190,0,0,0,0,54.3765727865091,72.2826086956525
"Craig Robinson","R",70,165,0.219,0,66.7682926829268,0,14.9731038331,15.0815217391305
"Bob Tillman","R",76,205,0.232,79,70.7317073170732,14.0319715808171,18.0797741263901,24.1847826086957
"Curt Wardle","L",77,220,0,0,0,0,63.143985979505,79.9999999999998
"Pat Corrales","R",72,180,0.216,4,65.8536585365854,0.710479573712256,13.825639467262,11.2771739130435
"Mike Tyson","R",69,170,0.241,27,73.4756097560976,4.79573712255773,19.8225993348113,30.8423913043478
"Rafael Landestoy","B",70,165,0.237,4,72.2560975609756,0.710479573712256,10.9492194375244,27.1844660194175
"Duane Josephson","R",72,190,0.258,23,78.6585365853659,4.08525754884547,25.0539630140782,48.9130434782606
"Duane Walker","L",72,185,0.229,24,69.8170731707317,4.26287744227353,9.39909482796166,7.3015873015873
"Glenn Hubbard","R",69,150,0.244,70,74.390243902439,12.4333925399645,21.1113527318163,35.5978260869565
"Roger Freed","R",72,190,0.245,22,74.6951219512195,3.90763765541741,21.1661453144447,35.7336956521739
"George Hendrick","R",75,195,0.278,267,84.7560975609756,47.4245115452931,50.4381965563947,71.8750000000003
"Rod Carew","L",72,170,0.328,92,100,16.3410301953819,38.1833168638989,76.5079365079363
"Bob Davis","R",72,180,0.197,6,60.0609756097561,1.06571936056838,8.99244121288864,4.21195652173913
